worker,question,answer,truth,time
A1OIXGF4N7O93T,9914,0,0,6
A3O81LHBBI8NPK,9914,0,0,8
AQRI1E9W5268O,9914,0,0,3
A166A2M31CW2C7,9914,0,0,14
A36470UBRH28GO,9914,0,0,31
A3K43RI91Y567E,9914,0,0,57
A3FHFGC3V9B3OJ,9914,0,0,8
AF9OA6LYG27BX,9914,0,0,3
A1YQPOF381ZJRW,9914,0,0,6
A109CH3492UU42,9914,0,0,206
A1WRYUFOYFF8QO,9914,0,0,264
A11VJ9HVZPID81,9914,0,0,7
A9KPCMO1J1LQF,9914,0,0,4
A1Z048705962W6,9914,0,0,4
A1NK6UXWXKFMC7,9931,0,0,5
A2USD3XJ7TU9Y7,9931,0,0,6
A2FUMA4UR6S920,9931,0,0,13
ASS4LIVDW452F,9931,0,0,19
A2RMJNF6IPI42F,9931,0,0,5
A2DTELFC4X0QJQ,9931,0,0,5
A3TVDFJ22T1FFN,9931,0,0,13
AQRI1E9W5268O,9931,0,0,5
A9KPCMO1J1LQF,9931,0,0,4
A3NSX46VYD9J49,9931,0,0,22
A23VQ6YY9YM32S,9931,0,0,3
A36470UBRH28GO,9931,0,0,11
AF9OA6LYG27BX,9931,1,0,8
A3DLWGA9J3LU3H,9931,0,0,11
AHZJB4VTLFCJ6,9931,0,0,274
A2V3P1XE33NYC3,9931,0,0,4
ASRI4XGCPE999,9931,0,0,13
A2XC4HFAFB1FRP,9931,0,0,11
A3PM8L29POUPBQ,9931,0,0,4
A2C7UETA9SL9SK,9931,0,0,6
A3FHFGC3V9B3OJ,8622,0,0,11
A22ZXHWYRRWDCL,8622,0,0,9
AQRI1E9W5268O,8622,0,0,9
A17F6LB4PVB0Z6,8622,0,0,48
A25COC9WM9XVME,8622,0,0,13
A1NK6UXWXKFMC7,8622,0,0,18
A1V6P1ZE6Q8YEW,8622,0,0,538
A3O81LHBBI8NPK,8622,0,0,14
A2V3P1XE33NYC3,8622,0,0,6
A1Z048705962W6,8622,1,0,8
A24LUXW1DB1QI5,8622,1,0,14
AD5IKFAK8KN4P,8622,0,0,27
AJPQEZBVJXVE9,8622,0,0,21
ABI0GL9ER3H1M,8622,1,0,17
A11VJ9HVZPID81,8622,0,0,28
A1FXXKSGZ7KVQI,8622,0,0,152
AF9OA6LYG27BX,8622,0,0,4
A3PM8L29POUPBQ,8622,1,0,10
ADMTRXEG43HU0,8622,0,0,10
A1YQPOF381ZJRW,8622,1,0,4
A1KGCOR8OXYR72,1764,1,1,8
A2RMJNF6IPI42F,1764,0,1,3
ACCXC5V05C9R9,1764,1,1,8
AJPQEZBVJXVE9,1764,1,1,8
A25ZNH4TNZBJOG,1764,1,1,42
AF9OA6LYG27BX,1764,1,1,6
A1MADOUB1BA0A5,1764,1,1,10
A1YXYL67VC9WFO,1764,1,1,13
A2USD3XJ7TU9Y7,1764,1,1,7
A36SM7QM8OK3H6,1764,1,1,5
A1WRYUFOYFF8QO,1764,0,1,211
A2ALWT2BUSXD83,1764,1,1,7
A3P2LT53J1GUBG,1764,1,1,25
AQRI1E9W5268O,1764,1,1,4
A3NSX46VYD9J49,1764,1,1,51
A22ZXHWYRRWDCL,1764,1,1,10
A2V3P1XE33NYC3,1764,1,1,4
A3O81LHBBI8NPK,1764,0,1,10
A3TVDFJ22T1FFN,1764,1,1,25
ADMTRXEG43HU0,1764,1,1,7
A109CH3492UU42,1789,1,1,37
A3PM8L29POUPBQ,1789,1,1,9
A2USD3XJ7TU9Y7,1789,1,1,8
A2TR0BG1WR2KJB,1789,1,1,18
ADMTRXEG43HU0,1789,1,1,9
A1Z048705962W6,1789,1,1,22
A15HVZVDQAD0UJ,1789,1,1,10
A2Q0G9Q633CN04,1789,1,1,7
A1WRYUFOYFF8QO,1789,1,1,78
A3PIAHR6PGXZNT,1789,1,1,12
A2JPOXYZM5AJZZ,1789,1,1,43
AF9OA6LYG27BX,1789,1,1,7
A2V3P1XE33NYC3,1789,1,1,6
ADVKHM8P51FSQ,1789,1,1,8
A2AWDYE8TVVZMV,1789,1,1,8
A32H5INU9CYMCI,1789,1,1,27
A19BMRBO5UAD6H,1789,1,1,11
A2QYPEWPAGGKLQ,1789,1,1,10
A3PAKT8TH3N2ZZ,1789,1,1,355
A3K43RI91Y567E,1789,1,1,39
A1FXXKSGZ7KVQI,9996,0,0,102
A1HZJEDSWRG10C,9996,0,0,11
AYXIDCIGUA037,9996,0,0,7
A3PRX6CU0P34NE,9996,0,0,76
AD5IKFAK8KN4P,9996,0,0,25
A2C7UETA9SL9SK,9996,0,0,6
A35DS4T8H1MWYD,9996,0,0,5
ADVKHM8P51FSQ,9996,0,0,7
A26CQZGNV3GJXS,9996,0,0,230
AF9OA6LYG27BX,9996,1,0,10
A2AWDYE8TVVZMV,9996,0,0,6
A3FA1KFSHFVKPM,9996,0,0,77
A2TR0BG1WR2KJB,9996,0,0,20
AHZJB4VTLFCJ6,9996,0,0,11
AQRI1E9W5268O,9996,0,0,7
A3VDQ6HZDIPBD4,9996,1,0,27
A2V3P1XE33NYC3,9996,0,0,6
A1NK6UXWXKFMC7,9996,0,0,10
A1OIXGF4N7O93T,9996,0,0,6
A3PM8L29POUPBQ,9996,0,0,5
AQRI1E9W5268O,1817,1,1,3
A3K43RI91Y567E,1817,1,1,12
A2V3P1XE33NYC3,1817,1,1,4
AANKP2NELIU8L,1817,1,1,4
A2QYPEWPAGGKLQ,1817,1,1,10
A1OIXGF4N7O93T,1817,1,1,7
A3PIAHR6PGXZNT,1817,1,1,5
AFKZZEURTCR8U,1817,1,1,4
A2RMJNF6IPI42F,1817,1,1,5
ADPH5QAINZCR4,1817,1,1,9
ADVKHM8P51FSQ,1817,1,1,3
A36470UBRH28GO,1817,1,1,5
A26CQZGNV3GJXS,1817,1,1,94
A2TR0BG1WR2KJB,1817,1,1,9
ALQPGVQZEZSUE,1817,1,1,177
A3FHFGC3V9B3OJ,1817,1,1,7
A3D9L5CQXK1YJL,1817,1,1,4
ADMTRXEG43HU0,1817,1,1,7
A36SM7QM8OK3H6,1817,1,1,23
AF9OA6LYG27BX,1817,1,1,6
A9KPCMO1J1LQF,10013,1,0,5
ASRI4XGCPE999,10013,1,0,5
A3PIAHR6PGXZNT,10013,1,0,8
A2XC4HFAFB1FRP,10013,1,0,8
AQRI1E9W5268O,10013,1,0,3
A26CQZGNV3GJXS,10013,1,0,123
A3FHFGC3V9B3OJ,10013,1,0,8
A2AWDYE8TVVZMV,10013,1,0,4
A2DTELFC4X0QJQ,10013,1,0,4
A1WY3YGT618GC0,10013,1,0,6
A2CWJRAEFZ44HU,10013,1,0,10
A3PAKT8TH3N2ZZ,10013,1,0,9
A3PM8L29POUPBQ,10013,1,0,2
A2V3P1XE33NYC3,10013,1,0,3
A24LUXW1DB1QI5,10013,1,0,5
A3PRX6CU0P34NE,10013,1,0,169
A2TR0BG1WR2KJB,10013,1,0,11
ATOGBYJCZBW1H,10013,1,0,7
ALQPGVQZEZSUE,10013,1,0,702
AF9OA6LYG27BX,10013,0,0,2
A1FXXKSGZ7KVQI,1824,1,1,82
A2Q0G9Q633CN04,1824,1,1,5
A3PM8L29POUPBQ,1824,1,1,3
A87D3K9YVKTQ7,1824,1,1,10
A2C57JVPIOH7F2,1824,0,1,19
AQRI1E9W5268O,1824,1,1,3
A3DLWGA9J3LU3H,1824,1,1,5
A2TR0BG1WR2KJB,1824,1,1,12
A3FA1KFSHFVKPM,1824,0,1,463
A26CQZGNV3GJXS,1824,1,1,218
A2JPOXYZM5AJZZ,1824,1,1,7
A1KGCOR8OXYR72,1824,1,1,5
AF9OA6LYG27BX,1824,1,1,5
A3K43RI91Y567E,1824,1,1,5
AUJHICRFNP62C,1824,1,1,7
A1OIXGF4N7O93T,1824,1,1,7
A2CHE0DIBI76UU,1824,1,1,40
ALQPGVQZEZSUE,1824,1,1,141
AJPQEZBVJXVE9,1824,1,1,6
AR2V2N3U8JC96,1824,1,1,5
A1TEQTP52NS7D1,10018,0,0,11
ADMTRXEG43HU0,10018,0,0,5
A2BLQ1GVEHJR8T,10018,0,0,42
ALQPGVQZEZSUE,10018,0,0,192
A3PAKT8TH3N2ZZ,10018,0,0,226
A2JPOXYZM5AJZZ,10018,0,0,25
AF9OA6LYG27BX,10018,0,0,2
AQRI1E9W5268O,10018,0,0,3
A166A2M31CW2C7,10018,0,0,20
A2ALWT2BUSXD83,10018,0,0,5
A1LZWU72K42V92,10018,0,0,4
A3PM8L29POUPBQ,10018,0,0,2
A11VJ9HVZPID81,10018,0,0,6
A2JUIW09ZP5KFS,10018,0,0,5
A9KPCMO1J1LQF,10018,0,0,3
A1KGCOR8OXYR72,10018,0,0,7
AHZJB4VTLFCJ6,10018,0,0,283
A2V3P1XE33NYC3,10018,0,0,2
A2AWDYE8TVVZMV,10018,0,0,4
AJPQEZBVJXVE9,10018,0,0,14
A3PM8L29POUPBQ,1827,1,1,6
AF9OA6LYG27BX,1827,1,1,15
ACCXC5V05C9R9,1827,1,1,7
A2JPOXYZM5AJZZ,1827,1,1,23
A15HVZVDQAD0UJ,1827,1,1,15
A3O81LHBBI8NPK,1827,1,1,14
AQRI1E9W5268O,1827,1,1,6
ALQPGVQZEZSUE,1827,1,1,42
A2BLQ1GVEHJR8T,1827,1,1,54
A3NSX46VYD9J49,1827,1,1,24
A3TVDFJ22T1FFN,1827,1,1,39
A2TR0BG1WR2KJB,1827,1,1,46
A2ALWT2BUSXD83,1827,1,1,14
A2V3P1XE33NYC3,1827,1,1,7
A26CQZGNV3GJXS,1827,1,1,32
AUJHICRFNP62C,1827,1,1,11
A32H5INU9CYMCI,1827,1,1,8
A2GR1NO60FBJ2,1827,1,1,10
A1FXXKSGZ7KVQI,1827,1,1,90
A2FUMA4UR6S920,1827,1,1,9
A3FHFGC3V9B3OJ,1834,1,1,6
A10GZ0SWBZIRBK,1834,1,1,46
A25COC9WM9XVME,1834,1,1,9
ABI0GL9ER3H1M,1834,1,1,6
A3TVDFJ22T1FFN,1834,0,1,15
A2V3P1XE33NYC3,1834,1,1,3
AQRI1E9W5268O,1834,1,1,3
ADPH5QAINZCR4,1834,1,1,7
A1V6P1ZE6Q8YEW,1834,1,1,323
A1OIXGF4N7O93T,1834,1,1,6
AR2V2N3U8JC96,1834,1,1,6
A3O81LHBBI8NPK,1834,1,1,9
AF9OA6LYG27BX,1834,1,1,4
A1Z048705962W6,1834,1,1,6
A2S96ZZ70YFPSK,1834,1,1,75
AHZJB4VTLFCJ6,1834,1,1,291
A36SM7QM8OK3H6,1834,1,1,28
A2FUMA4UR6S920,1834,1,1,6
A1NK6UXWXKFMC7,1834,1,1,4
ADMTRXEG43HU0,1834,1,1,5
A2QYPEWPAGGKLQ,10035,0,0,7
ASS4LIVDW452F,10035,0,0,4
A9KPCMO1J1LQF,10035,0,0,4
A2USD3XJ7TU9Y7,10035,0,0,8
ASHOXF02ZJWXL,10035,0,0,12
A19BMRBO5UAD6H,10035,0,0,7
A3DY78Q4FCWTXX,10035,0,0,4
A36470UBRH28GO,10035,0,0,52
AQRI1E9W5268O,10035,0,0,6
ABI0GL9ER3H1M,10035,0,0,7
AF9OA6LYG27BX,10035,0,0,7
ADPH5QAINZCR4,10035,0,0,21
A2V3P1XE33NYC3,10035,0,0,3
A2AWDYE8TVVZMV,10035,0,0,7
AR2V2N3U8JC96,10035,0,0,7
A1FXXKSGZ7KVQI,10035,0,0,166
A36SM7QM8OK3H6,10035,0,0,6
A1X0WT0A91ZCIH,10035,0,0,37
A25COC9WM9XVME,10035,0,0,4
AHZJB4VTLFCJ6,10035,0,0,264
A3PIAHR6PGXZNT,10042,0,0,8
ALQPGVQZEZSUE,10042,0,0,135
ADVKHM8P51FSQ,10042,0,0,6
A2C57JVPIOH7F2,10042,0,0,70
A1WY3YGT618GC0,10042,0,0,2
A2QAIIROYI52KO,10042,0,0,234
A1OIXGF4N7O93T,10042,0,0,5
A3FHFGC3V9B3OJ,10042,0,0,7
AQRI1E9W5268O,10042,0,0,5
A1WRYUFOYFF8QO,10042,0,0,293
ACVEFRSUAPSEQ,10042,0,0,5
A2V3P1XE33NYC3,10042,0,0,8
A2RMJNF6IPI42F,10042,0,0,4
AJPQEZBVJXVE9,10042,0,0,7
A2C7UETA9SL9SK,10042,0,0,9
A26CQZGNV3GJXS,10042,0,0,279
AANKP2NELIU8L,10042,0,0,5
A1QK90OHMNVT6N,10042,0,0,9
A3DLWGA9J3LU3H,10042,0,0,15
ADMTRXEG43HU0,10042,0,0,11
A1WY3YGT618GC0,1856,1,1,8
A32H5INU9CYMCI,1856,1,1,6
A1FXXKSGZ7KVQI,1856,1,1,31
A9KPCMO1J1LQF,1856,1,1,6
A2C7UETA9SL9SK,1856,1,1,16
A3PAKT8TH3N2ZZ,1856,1,1,400
A1WRYUFOYFF8QO,1856,1,1,94
A2JPOXYZM5AJZZ,1856,1,1,1594
A3PIAHR6PGXZNT,1856,0,1,25
A1YQPOF381ZJRW,1856,0,1,7
A23VQ6YY9YM32S,1856,1,1,27
A36SM7QM8OK3H6,1856,1,1,22
A25COC9WM9XVME,1856,1,1,12
A2AWDYE8TVVZMV,1856,1,1,12
AF9OA6LYG27BX,1856,1,1,7
A1QK90OHMNVT6N,1856,1,1,8
A166A2M31CW2C7,1856,1,1,13
A2FUMA4UR6S920,1856,1,1,12
A2RMJNF6IPI42F,1856,0,1,3
A1TEQTP52NS7D1,1856,0,1,33
AW7J1S3K29XOA,1875,0,1,26
A36SM7QM8OK3H6,1875,1,1,22
A25COC9WM9XVME,1875,0,1,13
AANKP2NELIU8L,1875,0,1,7
A2C7UETA9SL9SK,1875,1,1,7
A2Q0G9Q633CN04,1875,1,1,8
AR2V2N3U8JC96,1875,0,1,4
A3K43RI91Y567E,1875,1,1,28
A82BT104GBNC,1875,0,1,22
A2V3P1XE33NYC3,1875,1,1,5
A3FA1KFSHFVKPM,1875,0,1,324
A2CWJRAEFZ44HU,1875,1,1,20
A1YQPOF381ZJRW,1875,1,1,4
A2FUMA4UR6S920,1875,0,1,22
ALQPGVQZEZSUE,1875,1,1,223
A26CQZGNV3GJXS,1875,1,1,276
AQRI1E9W5268O,1875,1,1,5
A23VQ6YY9YM32S,1875,0,1,12
A1OIXGF4N7O93T,1875,0,1,12
A19BMRBO5UAD6H,1875,0,1,9
A3FHFGC3V9B3OJ,1878,1,1,5
A2Q0G9Q633CN04,1878,1,1,44
AQRI1E9W5268O,1878,1,1,4
A1FXXKSGZ7KVQI,1878,1,1,85
ASS4LIVDW452F,1878,1,1,5
AF9OA6LYG27BX,1878,1,1,6
A2AWDYE8TVVZMV,1878,1,1,6
A9KPCMO1J1LQF,1878,1,1,4
AD5IKFAK8KN4P,1878,1,1,9
A3DY78Q4FCWTXX,1878,1,1,4
ACCXC5V05C9R9,1878,1,1,15
A11VJ9HVZPID81,1878,1,1,258
A2CWJRAEFZ44HU,1878,1,1,8
A2FUMA4UR6S920,1878,1,1,6
AJPQEZBVJXVE9,1878,1,1,6
A32H5INU9CYMCI,1878,1,1,8
A1TEQTP52NS7D1,1878,1,1,7
A2V3P1XE33NYC3,1878,1,1,4
A2ALWT2BUSXD83,1878,1,1,5
A1V6P1ZE6Q8YEW,1878,1,1,468
A3NSX46VYD9J49,10072,0,0,24
A1YQPOF381ZJRW,10072,0,0,5
A2USD3XJ7TU9Y7,10072,0,0,7
A11VJ9HVZPID81,10072,0,0,11
AANKP2NELIU8L,10072,0,0,6
AR2V2N3U8JC96,10072,1,0,4
A3FA1KFSHFVKPM,10072,0,0,403
A3NPYIGN1MP121,10072,0,0,507
A2QYPEWPAGGKLQ,10072,0,0,10
A2C57JVPIOH7F2,10072,0,0,9
A13VRL4CQCCS,10072,0,0,36
AZ8KL6F16ZS7G,10072,0,0,6
A2AWDYE8TVVZMV,10072,0,0,6
A2V3P1XE33NYC3,10072,0,0,4
A1NK6UXWXKFMC7,10072,0,0,5
AW7J1S3K29XOA,10072,0,0,13
A24LUXW1DB1QI5,10072,0,0,6
A3PM8L29POUPBQ,10072,0,0,22
A2C7UETA9SL9SK,10072,0,0,15
A1OIXGF4N7O93T,10072,0,0,6
A2JPOXYZM5AJZZ,10083,0,0,49
ASRI4XGCPE999,10083,0,0,23
A1V6P1ZE6Q8YEW,10083,0,0,303
A2FUMA4UR6S920,10083,0,0,4
A2C7UETA9SL9SK,10083,0,0,8
A22ZXHWYRRWDCL,10083,0,0,10
A2V3P1XE33NYC3,10083,0,0,3
A3PM8L29POUPBQ,10083,0,0,3
ASS4LIVDW452F,10083,0,0,10
AW7J1S3K29XOA,10083,1,0,33
AOAZMLP27GD81,10083,0,0,7
A26CQZGNV3GJXS,10083,0,0,232
A3NPYIGN1MP121,10083,0,0,189
A2C57JVPIOH7F2,10083,0,0,15
A20X14OMRL0YPZ,10083,0,0,51
AQRI1E9W5268O,10083,0,0,4
AHZJB4VTLFCJ6,10083,0,0,271
A3O81LHBBI8NPK,10083,0,0,41
AJPQEZBVJXVE9,10083,0,0,3
A2S96ZZ70YFPSK,10083,0,0,102
A1YXYL67VC9WFO,10085,0,0,13
A2ALWT2BUSXD83,10085,0,0,12
ACVEFRSUAPSEQ,10085,0,0,6
A2USD3XJ7TU9Y7,10085,0,0,4
AR2V2N3U8JC96,10085,0,0,5
A2V3P1XE33NYC3,10085,0,0,5
A3O81LHBBI8NPK,10085,0,0,12
A3RR85PK3AV9TU,10085,0,0,4
A2QYPEWPAGGKLQ,10085,0,0,10
AQRI1E9W5268O,10085,0,0,6
A15HVZVDQAD0UJ,10085,0,0,32
A3TVDFJ22T1FFN,10085,1,0,26
ADMTRXEG43HU0,10085,0,0,8
A3NPYIGN1MP121,10085,0,0,440
A1FXXKSGZ7KVQI,10085,0,0,33
A32H5INU9CYMCI,10085,0,0,4
A2Q0G9Q633CN04,10085,0,0,18
A2FBT0BSFOV91D,10085,0,0,20
A26CQZGNV3GJXS,10085,0,0,122
AF9OA6LYG27BX,10085,0,0,2
A1FXXKSGZ7KVQI,1905,1,1,68
ASS4LIVDW452F,1905,1,1,6
A3PRX6CU0P34NE,1905,1,1,135
AR2V2N3U8JC96,1905,1,1,5
A15HVZVDQAD0UJ,1905,1,1,12
A1NK6UXWXKFMC7,1905,1,1,122
A2AWDYE8TVVZMV,1905,1,1,8
A20X14OMRL0YPZ,1905,1,1,6
ADMTRXEG43HU0,1905,1,1,9
A32H5INU9CYMCI,1905,1,1,9
AF9OA6LYG27BX,1905,1,1,6
A1LZWU72K42V92,1905,1,1,1757
A2QYPEWPAGGKLQ,1905,1,1,8
AOAZMLP27GD81,1905,1,1,70
A2FUMA4UR6S920,1905,1,1,175
AQRI1E9W5268O,1905,1,1,5
A1YQPOF381ZJRW,1905,1,1,4
AZ8KL6F16ZS7G,1905,1,1,10
ALQPGVQZEZSUE,1905,1,1,196
A1OIXGF4N7O93T,1905,1,1,7
A11VJ9HVZPID81,1914,1,1,7
A1UUNYHX3M8O3O,1914,1,1,50
A1V6P1ZE6Q8YEW,1914,1,1,32
A2ALWT2BUSXD83,1914,1,1,4
A2RMJNF6IPI42F,1914,1,1,6
ABI0GL9ER3H1M,1914,1,1,5
A1TEQTP52NS7D1,1914,1,1,11
A3PM8L29POUPBQ,1914,1,1,3
A2V3P1XE33NYC3,1914,1,1,4
A769WXAR6I8QU,1914,1,1,6
AF9OA6LYG27BX,1914,1,1,7
AR2V2N3U8JC96,1914,1,1,6
AOLFXWNS32XOE,1914,1,1,4
A2GR1NO60FBJ2,1914,1,1,8
AHZJB4VTLFCJ6,1914,1,1,89
A2S96ZZ70YFPSK,1914,1,1,433
ACVEFRSUAPSEQ,1914,1,1,13
A2FUMA4UR6S920,1914,1,1,5
A36470UBRH28GO,1914,1,1,5
A1OIXGF4N7O93T,1914,1,1,46
A9KPCMO1J1LQF,1943,1,1,5
A26CQZGNV3GJXS,1943,1,1,294
AR2V2N3U8JC96,1943,1,1,4
A2CWJRAEFZ44HU,1943,1,1,10
A1WY3YGT618GC0,1943,1,1,4
A2S96ZZ70YFPSK,1943,1,1,11
A109CH3492UU42,1943,1,1,197
A3PM8L29POUPBQ,1943,1,1,7
AHZJB4VTLFCJ6,1943,0,1,271
A2JPOXYZM5AJZZ,1943,1,1,26
A3DLWGA9J3LU3H,1943,1,1,4
A2QAIIROYI52KO,1943,1,1,80
AF9OA6LYG27BX,1943,1,1,4
AQRI1E9W5268O,1943,1,1,3
ADMTRXEG43HU0,1943,1,1,5
ADVKHM8P51FSQ,1943,1,1,4
A2FBT0BSFOV91D,1943,1,1,28
A3O81LHBBI8NPK,1943,1,1,30
AANKP2NELIU8L,1943,1,1,5
A2V3P1XE33NYC3,1943,1,1,4
A3FHFGC3V9B3OJ,10146,0,0,5
A2QYPEWPAGGKLQ,10146,0,0,7
ADMTRXEG43HU0,10146,0,0,7
ABI0GL9ER3H1M,10146,0,0,6
A2TR0BG1WR2KJB,10146,0,0,25
A2V3P1XE33NYC3,10146,0,0,3
A109CH3492UU42,10146,0,0,192
A2FUMA4UR6S920,10146,0,0,6
A1TEQTP52NS7D1,10146,0,0,9
A1Z048705962W6,10146,0,0,126
A1NK6UXWXKFMC7,10146,0,0,4
AR2V2N3U8JC96,10146,0,0,4
A2AWDYE8TVVZMV,10146,0,0,5
AF9OA6LYG27BX,10146,0,0,2
A2C57JVPIOH7F2,10146,0,0,11
A1OIXGF4N7O93T,10146,0,0,5
A1LZWU72K42V92,10146,0,0,97
A166A2M31CW2C7,10146,0,0,5
ACCXC5V05C9R9,10146,0,0,7
A15HVZVDQAD0UJ,10146,0,0,7
A26DN070RE46KD,1969,1,1,3
A2AGDF3VY0L1QP,1969,1,1,15
A1NK6UXWXKFMC7,1969,1,1,6
A3D9L5CQXK1YJL,1969,1,1,7
AF9OA6LYG27BX,1969,1,1,7
A34WGHYYMQWJF0,1969,1,1,17
A36SM7QM8OK3H6,1969,1,1,8
ALQPGVQZEZSUE,1969,1,1,42
ACCXC5V05C9R9,1969,1,1,13
ACVEFRSUAPSEQ,1969,1,1,8
A3PIAHR6PGXZNT,1969,1,1,22
A2GR1NO60FBJ2,1969,1,1,25
AOAZMLP27GD81,1969,1,1,14
A3FHFGC3V9B3OJ,1969,1,1,18
ASS4LIVDW452F,1969,1,1,9
AHZJB4VTLFCJ6,1969,1,1,95
A2CWJRAEFZ44HU,1969,1,1,47
A17F6LB4PVB0Z6,1969,1,1,27
A2AWDYE8TVVZMV,1969,1,1,11
A82BT104GBNC,1969,1,1,21
A109CH3492UU42,10163,0,0,8
A3NPYIGN1MP121,10163,0,0,424
A1NK6UXWXKFMC7,10163,0,0,121
A1WRYUFOYFF8QO,10163,0,0,336
A15HVZVDQAD0UJ,10163,0,0,12
AF9OA6LYG27BX,10163,0,0,3
A2V3P1XE33NYC3,10163,0,0,4
AZ8KL6F16ZS7G,10163,0,0,3
A3TVDFJ22T1FFN,10163,0,0,25
A19BMRBO5UAD6H,10163,0,0,7
AJPQEZBVJXVE9,10163,0,0,6
AANKP2NELIU8L,10163,0,0,7
A36470UBRH28GO,10163,0,0,10
A26CQZGNV3GJXS,10163,0,0,316
A2AWDYE8TVVZMV,10163,0,0,6
A1YQPOF381ZJRW,10163,1,0,12
A1FXXKSGZ7KVQI,10163,0,0,75
ASS4LIVDW452F,10163,0,0,5
A1V6P1ZE6Q8YEW,10163,0,0,68
A2RMJNF6IPI42F,10163,0,0,3
A3D9L5CQXK1YJL,1990,1,1,7
A1LZWU72K42V92,1990,1,1,729
A2USD3XJ7TU9Y7,1990,1,1,4
A109CH3492UU42,1990,1,1,7
A23VQ6YY9YM32S,1990,1,1,3
A1Z048705962W6,1990,1,1,6
A34WGHYYMQWJF0,1990,1,1,5
A1YQPOF381ZJRW,1990,1,1,2
ACVEFRSUAPSEQ,1990,1,1,5
AOAZMLP27GD81,1990,1,1,4
AR2V2N3U8JC96,1990,1,1,4
A3FHFGC3V9B3OJ,1990,1,1,9
AQORJW4W8U9YU,1990,1,1,11
A3NSX46VYD9J49,1990,1,1,12
ALQPGVQZEZSUE,1990,1,1,18
A32H5INU9CYMCI,1990,1,1,8
A2V3P1XE33NYC3,1990,1,1,3
A3RR85PK3AV9TU,1990,1,1,3
A2CCK1JKX48R0H,1990,1,1,18
A1FXXKSGZ7KVQI,1990,1,1,154
AJPQEZBVJXVE9,10187,1,0,6
AQRI1E9W5268O,10187,1,0,4
A1KGCOR8OXYR72,10187,0,0,15
ADMTRXEG43HU0,10187,0,0,8
A3DY78Q4FCWTXX,10187,1,0,6
A1UUNYHX3M8O3O,10187,1,0,8
A87D3K9YVKTQ7,10187,1,0,7
AF9OA6LYG27BX,10187,0,0,4
A2K5K848SPDG2L,10187,0,0,32
A1HZJEDSWRG10C,10187,1,0,20
AR2V2N3U8JC96,10187,0,0,3
A1FXXKSGZ7KVQI,10187,1,0,98
AYXIDCIGUA037,10187,0,0,25
A2JPOXYZM5AJZZ,10187,1,0,73
AUJHICRFNP62C,10187,1,0,56
A166A2M31CW2C7,10187,1,0,5
A2AWDYE8TVVZMV,10187,1,0,14
A109CH3492UU42,10187,1,0,167
A3PIAHR6PGXZNT,10187,0,0,8
A1OIXGF4N7O93T,10187,1,0,10
A36SM7QM8OK3H6,2007,1,1,5
A1NK6UXWXKFMC7,2007,1,1,5
A2QAIIROYI52KO,2007,1,1,204
A1V6P1ZE6Q8YEW,2007,1,1,587
ACVEFRSUAPSEQ,2007,1,1,6
A2FUMA4UR6S920,2007,1,1,12
A3PIAHR6PGXZNT,2007,1,1,5
A1UUNYHX3M8O3O,2007,1,1,702
A1WY3YGT618GC0,2007,1,1,6
ALQPGVQZEZSUE,2007,1,1,239
A26CQZGNV3GJXS,2007,1,1,159
A2C7UETA9SL9SK,2007,1,1,13
A3PAKT8TH3N2ZZ,2007,1,1,16
A3FHFGC3V9B3OJ,2007,1,1,6
A2GR1NO60FBJ2,2007,1,1,7
A3DLWGA9J3LU3H,2007,1,1,9
AQORJW4W8U9YU,2007,1,1,9
A24LUXW1DB1QI5,2007,1,1,6
A15HVZVDQAD0UJ,2007,1,1,136
AF9OA6LYG27BX,2007,1,1,4
A1LZWU72K42V92,8796,0,0,1742
AF9OA6LYG27BX,8796,0,0,4
A24LUXW1DB1QI5,8796,0,0,10
A3DLWGA9J3LU3H,8796,0,0,10
A2QYPEWPAGGKLQ,8796,0,0,7
A2AWDYE8TVVZMV,8796,0,0,7
AD5IKFAK8KN4P,8796,0,0,17
ABI0GL9ER3H1M,8796,0,0,7
A19BMRBO5UAD6H,8796,0,0,6
AQRI1E9W5268O,8796,0,0,6
ALQPGVQZEZSUE,8796,0,0,55
A1TEQTP52NS7D1,8796,0,0,10
A2V3P1XE33NYC3,8796,0,0,4
AJPQEZBVJXVE9,8796,0,0,5
A23VQ6YY9YM32S,8796,0,0,5
A3PIAHR6PGXZNT,8796,0,0,10
A3PM8L29POUPBQ,8796,0,0,4
A2C7UETA9SL9SK,8796,0,0,12
A34WGHYYMQWJF0,8796,0,0,8
ASHOXF02ZJWXL,8796,0,0,7
AUJHICRFNP62C,10210,0,0,8
A11VJ9HVZPID81,10210,0,0,5
A36470UBRH28GO,10210,0,0,7
A36SM7QM8OK3H6,10210,0,0,5
A166A2M31CW2C7,10210,0,0,8
ASS4LIVDW452F,10210,0,0,5
AF9OA6LYG27BX,10210,0,0,4
A15HVZVDQAD0UJ,10210,0,0,20
ADMTRXEG43HU0,10210,0,0,14
A2FUMA4UR6S920,10210,0,0,8
A2V3P1XE33NYC3,10210,0,0,3
A2RMJNF6IPI42F,10210,0,0,3
A1WRYUFOYFF8QO,10210,0,0,260
A1V6P1ZE6Q8YEW,10210,0,0,996
A87D3K9YVKTQ7,10210,1,0,10
A1Z048705962W6,10210,0,0,5
A2TR0BG1WR2KJB,10210,0,0,18
