,uid,item,annotation,pred_uerr
621,136,161,"[([7.0, 23.0], [418.0, 477.0]), ([118.0, 39.0], [687.0, 474.0]), ([359.0, 730.0], [463.0, 1020.0]), ([217.0, 694.0], [347.0, 812.0]), ([167.0, 656.0], [275.0, 991.0])]",0.4887157543878963
622,22,161,"[([202.0, 1.0], [721.0, 502.0]), ([1.0, 22.0], [457.0, 469.0]), ([157.0, 620.0], [299.0, 1018.0])]",0.5404859575058824
623,33,161,"[([9.0, 19.0], [418.0, 470.0]), ([104.0, 38.0], [685.0, 478.0]), ([174.0, 642.0], [286.0, 969.0]), ([250.0, 676.0], [338.0, 807.0]), ([354.0, 724.0], [464.0, 993.0])]",0.539114963554474
624,51,161,"[([141.0, 20.0], [673.0, 500.0]), ([0.0, 6.0], [430.0, 448.0]), ([151.0, 639.0], [255.0, 974.0]), ([215.0, 651.0], [378.0, 823.0]), ([350.0, 694.0], [473.0, 989.0]), ([415.0, 694.0], [541.0, 964.0]), ([525.0, 712.0], [602.0, 968.0])]",0.6146827625184413
625,64,161,"[([67.0, 33.0], [675.0, 478.0]), ([0.0, 19.0], [675.0, 480.0]), ([234.0, 694.0], [346.0, 808.0]), ([165.0, 658.0], [283.0, 978.0]), ([357.0, 723.0], [466.0, 998.0])]",0.5063630230601984
626,170,161,"[([88.0, 26.0], [682.0, 510.0]), ([0.0, 0.0], [420.0, 474.0]), ([174.0, 643.0], [256.0, 932.0]), ([237.0, 678.0], [347.0, 809.0]), ([352.0, 724.0], [459.0, 938.0])]",0.5343442933249269
627,65,161,"[([2.0, 0.0], [403.0, 479.0]), ([97.0, 36.0], [678.0, 474.0]), ([173.0, 654.0], [266.0, 973.0])]",0.5064146479824619
628,14,161,"[([353.0, 38.0], [648.0, 533.0]), ([63.0, 8.0], [378.0, 466.0]), ([148.0, 639.0], [253.0, 989.0]), ([251.0, 683.0], [370.0, 837.0]), ([338.0, 718.0], [462.0, 1004.0])]",0.5478849478369842
629,166,161,"[([0.0, 26.0], [414.0, 493.0]), ([133.0, 45.0], [678.0, 532.0]), ([166.0, 654.0], [249.0, 986.0]), ([244.0, 699.0], [352.0, 796.0]), ([363.0, 713.0], [472.0, 1002.0])]",0.4537553092633307
630,193,2,"[([79.0, 157.0], [351.0, 768.0]), ([664.0, 346.0], [1024.0, 768.0]), ([468.0, 399.0], [710.0, 768.0])]",0.4891951796974725
631,89,2,"[([108.0, 168.0], [340.0, 625.0]), ([841.0, 374.0], [1024.0, 768.0]), ([514.0, 382.0], [775.0, 747.0])]",0.6352678572638568
632,22,2,"[([61.0, 162.0], [398.0, 768.0]), ([651.0, 369.0], [1024.0, 768.0]), ([471.0, 390.0], [744.0, 768.0])]",0.5404859575058824
633,82,2,"[([508.0, 407.0], [679.0, 757.0]), ([695.0, 394.0], [990.0, 760.0]), ([750.0, 374.0], [832.0, 465.0]), ([149.0, 164.0], [361.0, 450.0]), ([364.0, 350.0], [428.0, 464.0]), ([788.0, 302.0], [834.0, 369.0]), ([548.0, 329.0], [604.0, 383.0]), ([658.0, 318.0], [699.0, 354.0]), ([967.0, 346.0], [1022.0, 400.0])]",0.5509336984102476
634,166,2,"[([749.0, 367.0], [1024.0, 768.0]), ([42.0, 152.0], [363.0, 768.0])]",0.4537553092633307
635,14,2,"[([474.0, 383.0], [633.0, 730.0]), ([781.0, 375.0], [947.0, 768.0]), ([91.0, 139.0], [386.0, 658.0])]",0.5478849478369842
636,54,2,"[([79.0, 158.0], [365.0, 765.0]), ([484.0, 393.0], [696.0, 763.0]), ([362.0, 342.0], [434.0, 465.0]), ([447.0, 346.0], [488.0, 433.0]), ([503.0, 319.0], [555.0, 395.0]), ([546.0, 328.0], [604.0, 404.0]), ([653.0, 317.0], [702.0, 371.0]), ([754.0, 380.0], [830.0, 476.0]), ([664.0, 367.0], [987.0, 765.0])]",0.5956451043782927
637,33,2,"[([81.0, 165.0], [354.0, 681.0]), ([352.0, 342.0], [492.0, 538.0]), ([477.0, 322.0], [550.0, 495.0]), ([529.0, 493.0], [534.0, 497.0]), ([554.0, 326.0], [604.0, 392.0]), ([495.0, 333.0], [713.0, 768.0]), ([754.0, 379.0], [827.0, 459.0]), ([661.0, 361.0], [1017.0, 766.0])]",0.539114963554474
638,163,2,"[([63.0, 155.0], [372.0, 768.0]), ([731.0, 342.0], [987.0, 768.0])]",0.5637417298245893
639,82,52,"[([272.0, 322.0], [383.0, 665.0]), ([730.0, 288.0], [859.0, 675.0]), ([879.0, 326.0], [1024.0, 678.0]), ([839.0, 326.0], [915.0, 506.0]), ([656.0, 355.0], [723.0, 534.0]), ([498.0, 351.0], [555.0, 527.0]), ([612.0, 360.0], [655.0, 506.0]), ([357.0, 341.0], [407.0, 539.0])]",0.5509336984102476
640,170,52,"[([607.0, 361.0], [654.0, 505.0]), ([656.0, 346.0], [719.0, 531.0]), ([489.0, 351.0], [556.0, 533.0]), ([361.0, 333.0], [419.0, 536.0]), ([263.0, 322.0], [395.0, 676.0]), ([853.0, 313.0], [1020.0, 674.0]), ([829.0, 324.0], [918.0, 562.0]), ([737.0, 280.0], [859.0, 673.0])]",0.5343442933249269
641,163,52,"[([263.0, 310.0], [381.0, 678.0]), ([724.0, 278.0], [845.0, 678.0]), ([859.0, 305.0], [1024.0, 678.0]), ([490.0, 345.0], [564.0, 533.0]), ([656.0, 341.0], [719.0, 533.0]), ([605.0, 366.0], [665.0, 502.0])]",0.5637417298245893
642,14,52,"[([722.0, 296.0], [874.0, 675.0]), ([263.0, 321.0], [374.0, 664.0]), ([483.0, 338.0], [540.0, 530.0]), ([652.0, 353.0], [715.0, 536.0]), ([611.0, 345.0], [655.0, 496.0]), ([868.0, 309.0], [1024.0, 673.0])]",0.5478849478369842
643,21,52,"[([485.0, 360.0], [555.0, 524.0]), ([611.0, 360.0], [655.0, 492.0]), ([656.0, 359.0], [722.0, 532.0]), ([346.0, 338.0], [416.0, 533.0]), ([261.0, 314.0], [375.0, 674.0]), ([744.0, 288.0], [845.0, 678.0]), ([835.0, 327.0], [926.0, 676.0]), ([858.0, 321.0], [1024.0, 678.0])]",0.5126646934504498
644,193,52,"[([495.0, 346.0], [559.0, 526.0]), ([658.0, 357.0], [721.0, 529.0]), ([264.0, 327.0], [379.0, 670.0]), ([355.0, 339.0], [415.0, 526.0]), ([610.0, 367.0], [657.0, 501.0]), ([839.0, 332.0], [914.0, 676.0]), ([739.0, 289.0], [854.0, 678.0]), ([302.0, 369.0], [306.0, 373.0]), ([858.0, 321.0], [1024.0, 678.0])]",0.4891951796974725
645,22,52,"[([251.0, 308.0], [383.0, 678.0]), ([720.0, 291.0], [857.0, 678.0]), ([856.0, 307.0], [1022.0, 677.0]), ([650.0, 351.0], [725.0, 546.0]), ([488.0, 343.0], [565.0, 531.0]), ([605.0, 347.0], [661.0, 523.0])]",0.5404859575058824
646,89,52,"[([284.0, 322.0], [413.0, 663.0]), ([727.0, 303.0], [834.0, 678.0]), ([913.0, 331.0], [1024.0, 645.0]), ([849.0, 357.0], [915.0, 572.0]), ([498.0, 360.0], [565.0, 507.0]), ([661.0, 350.0], [717.0, 542.0]), ([603.0, 350.0], [648.0, 512.0])]",0.6352678572638568
647,136,52,"[([264.0, 329.0], [377.0, 666.0]), ([351.0, 343.0], [418.0, 521.0]), ([499.0, 351.0], [558.0, 523.0]), ([608.0, 358.0], [666.0, 499.0]), ([646.0, 345.0], [719.0, 528.0]), ([830.0, 332.0], [902.0, 666.0]), ([862.0, 314.0], [1018.0, 678.0]), ([718.0, 290.0], [867.0, 674.0])]",0.4887157543878963
648,14,82,"[([831.0, 220.0], [990.0, 680.0]), ([704.0, 226.0], [874.0, 680.0]), ([571.0, 162.0], [750.0, 683.0]), ([348.0, 146.0], [532.0, 651.0]), ([122.0, 183.0], [353.0, 683.0]), ([0.0, 96.0], [160.0, 683.0])]",0.5478849478369842
649,101,82,"[([0.0, 152.0], [140.0, 683.0]), ([111.0, 196.0], [300.0, 682.0]), ([261.0, 181.0], [576.0, 683.0]), ([560.0, 157.0], [741.0, 682.0]), ([699.0, 235.0], [870.0, 683.0]), ([822.0, 216.0], [1004.0, 682.0]), ([717.0, 206.0], [872.0, 366.0])]",0.38833569471544316
650,89,82,"[([23.0, 155.0], [141.0, 607.0]), ([186.0, 176.0], [313.0, 628.0]), ([371.0, 174.0], [428.0, 317.0]), ([545.0, 136.0], [736.0, 621.0]), ([740.0, 234.0], [830.0, 595.0]), ([832.0, 131.0], [1006.0, 680.0])]",0.6352678572638568
651,193,82,"[([0.0, 166.0], [140.0, 683.0]), ([114.0, 200.0], [288.0, 683.0]), ([348.0, 174.0], [461.0, 682.0]), ([550.0, 154.0], [731.0, 683.0]), ([725.0, 235.0], [852.0, 683.0]), ([770.0, 207.0], [866.0, 683.0]), ([823.0, 220.0], [1001.0, 681.0])]",0.4891951796974725
652,22,82,"[([526.0, 155.0], [746.0, 679.0]), ([122.0, 187.0], [325.0, 683.0]), ([318.0, 155.0], [513.0, 683.0]), ([3.0, 159.0], [153.0, 683.0]), ([731.0, 220.0], [866.0, 682.0])]",0.5404859575058824
653,163,82,"[([0.0, 154.0], [145.0, 683.0]), ([726.0, 202.0], [907.0, 683.0]), ([529.0, 147.0], [728.0, 683.0])]",0.5637417298245893
654,166,82,"[([0.0, 175.0], [143.0, 683.0]), ([717.0, 205.0], [864.0, 402.0]), ([540.0, 162.0], [732.0, 683.0]), ([838.0, 235.0], [995.0, 683.0]), ([717.0, 233.0], [869.0, 680.0]), ([257.0, 177.0], [571.0, 420.0]), ([123.0, 182.0], [305.0, 683.0])]",0.4537553092633307
655,188,82,"[([11.0, 152.0], [143.0, 679.0]), ([110.0, 210.0], [304.0, 667.0]), ([366.0, 179.0], [443.0, 298.0]), ([556.0, 159.0], [732.0, 664.0]), ([717.0, 235.0], [850.0, 668.0]), ([721.0, 205.0], [853.0, 341.0]), ([826.0, 226.0], [995.0, 668.0])]",0.4365215603771364
656,123,82,"[([816.0, 219.0], [1001.0, 683.0]), ([698.0, 236.0], [862.0, 682.0]), ([715.0, 209.0], [868.0, 381.0]), ([536.0, 152.0], [741.0, 682.0]), ([261.0, 178.0], [574.0, 682.0]), ([113.0, 198.0], [307.0, 682.0]), ([0.0, 153.0], [144.0, 682.0])]",0.35775340551557894
657,65,71,"[([145.0, 134.0], [621.0, 683.0])]",0.5064146479824619
658,163,71,"[([118.0, 128.0], [652.0, 682.0])]",0.5637417298245893
659,14,71,"[([120.0, 77.0], [633.0, 683.0]), ([781.0, 40.0], [930.0, 254.0])]",0.5478849478369842
660,51,71,"[([102.0, 39.0], [232.0, 206.0]), ([0.0, 1.0], [130.0, 201.0]), ([392.0, 4.0], [550.0, 152.0]), ([499.0, 38.0], [678.0, 197.0]), ([746.0, 14.0], [956.0, 209.0]), ([121.0, 110.0], [647.0, 683.0])]",0.6146827625184413
661,101,71,"[([142.0, 120.0], [623.0, 683.0]), ([728.0, 25.0], [958.0, 196.0]), ([415.0, 0.0], [562.0, 133.0]), ([534.0, 44.0], [628.0, 130.0]), ([0.0, 0.0], [147.0, 212.0]), ([132.0, 62.0], [221.0, 175.0])]",0.38833569471544316
662,22,71,"[([103.0, 11.0], [632.0, 683.0])]",0.5404859575058824
663,25,71,"[([130.0, 111.0], [631.0, 682.0])]",0.5209295026340887
664,33,71,"[([148.0, 130.0], [622.0, 681.0]), ([3.0, 1.0], [133.0, 111.0]), ([68.0, 42.0], [216.0, 209.0]), ([422.0, 0.0], [557.0, 127.0]), ([511.0, 31.0], [626.0, 189.0]), ([753.0, 35.0], [955.0, 201.0])]",0.539114963554474
665,114,71,"[([148.0, 130.0], [630.0, 683.0])]",0.4043521576206409
666,22,7,"[([41.0, 313.0], [188.0, 504.0]), ([176.0, 327.0], [312.0, 512.0])]",0.5404859575058824
667,193,7,"[([54.0, 308.0], [188.0, 495.0]), ([179.0, 338.0], [305.0, 495.0]), ([545.0, 594.0], [560.0, 635.0]), ([490.0, 595.0], [505.0, 633.0]), ([707.0, 515.0], [828.0, 631.0]), ([929.0, 501.0], [1005.0, 678.0]), ([698.0, 131.0], [751.0, 256.0]), ([838.0, 394.0], [929.0, 698.0]), ([812.0, 450.0], [961.0, 678.0]), ([567.0, 594.0], [580.0, 638.0]), ([643.0, 564.0], [649.0, 595.0]), ([634.0, 565.0], [643.0, 596.0]), ([620.0, 572.0], [631.0, 599.0])]",0.4891951796974725
668,146,7,"[([52.0, 307.0], [186.0, 497.0]), ([181.0, 307.0], [304.0, 496.0]), ([704.0, 507.0], [829.0, 675.0]), ([912.0, 492.0], [1002.0, 685.0]), ([814.0, 454.0], [968.0, 680.0]), ([836.0, 399.0], [936.0, 677.0]), ([546.0, 591.0], [560.0, 641.0]), ([488.0, 593.0], [509.0, 636.0]), ([566.0, 588.0], [583.0, 639.0]), ([702.0, 123.0], [753.0, 254.0])]",0.6345914449402584
669,169,7,"[([174.0, 335.0], [310.0, 501.0]), ([40.0, 303.0], [187.0, 501.0]), ([701.0, 501.0], [831.0, 685.0]), ([859.0, 400.0], [927.0, 530.0]), ([811.0, 450.0], [968.0, 690.0]), ([906.0, 498.0], [1004.0, 688.0]), ([696.0, 124.0], [754.0, 261.0])]",0.6179430262964376
670,25,7,"[([70.0, 312.0], [190.0, 512.0]), ([168.0, 336.0], [338.0, 495.0])]",0.5209295026340887
671,163,7,"[([59.0, 311.0], [183.0, 502.0]), ([176.0, 331.0], [316.0, 501.0])]",0.5637417298245893
672,89,7,"[([90.0, 320.0], [165.0, 501.0]), ([200.0, 330.0], [283.0, 516.0]), ([718.0, 496.0], [833.0, 676.0]), ([889.0, 398.0], [914.0, 506.0]), ([891.0, 455.0], [941.0, 676.0]), ([961.0, 486.0], [1014.0, 684.0])]",0.6352678572638568
673,6,7,"[([489.0, 596.0], [510.0, 632.0]), ([545.0, 589.0], [563.0, 636.0]), ([567.0, 592.0], [582.0, 634.0]), ([580.0, 583.0], [592.0, 605.0]), ([592.0, 579.0], [602.0, 603.0]), ([601.0, 575.0], [611.0, 604.0]), ([612.0, 575.0], [620.0, 603.0]), ([620.0, 571.0], [632.0, 600.0]), ([634.0, 568.0], [643.0, 597.0]), ([642.0, 566.0], [653.0, 593.0]), ([426.0, 601.0], [438.0, 630.0]), ([439.0, 597.0], [451.0, 619.0]), ([390.0, 595.0], [396.0, 618.0]), ([382.0, 598.0], [390.0, 620.0]), ([374.0, 597.0], [384.0, 618.0]), ([364.0, 599.0], [376.0, 622.0]), ([353.0, 594.0], [363.0, 620.0]), ([344.0, 594.0], [357.0, 619.0]), ([337.0, 593.0], [351.0, 623.0]), ([325.0, 593.0], [339.0, 620.0]), ([935.0, 482.0], [1015.0, 673.0]), ([829.0, 447.0], [960.0, 684.0]), ([853.0, 398.0], [939.0, 615.0]), ([708.0, 478.0], [830.0, 657.0]), ([711.0, 124.0], [752.0, 252.0]), ([179.0, 315.0], [304.0, 503.0]), ([53.0, 315.0], [187.0, 503.0])]",0.623214965839187
674,14,7,"[([183.0, 333.0], [291.0, 486.0]), ([58.0, 304.0], [216.0, 496.0])]",0.5478849478369842
675,29,145,"[([105.0, 71.0], [395.0, 808.0]), ([618.0, 73.0], [907.0, 805.0])]",0.19924664931625438
676,101,145,"[([588.0, 75.0], [905.0, 805.0]), ([68.0, 75.0], [393.0, 805.0])]",0.38833569471544316
677,14,145,"[([608.0, 52.0], [963.0, 800.0]), ([73.0, 55.0], [406.0, 823.0])]",0.5478849478369842
678,163,145,"[([103.0, 64.0], [438.0, 818.0]), ([602.0, 48.0], [916.0, 813.0])]",0.5637417298245893
679,166,145,"[([87.0, 71.0], [402.0, 816.0]), ([602.0, 82.0], [917.0, 805.0])]",0.4537553092633307
680,66,145,"[([100.0, 70.0], [397.0, 807.0]), ([614.0, 70.0], [908.0, 807.0])]",0.17980262143369014
681,128,145,"[([105.0, 75.0], [393.0, 806.0]), ([619.0, 70.0], [908.0, 804.0])]",0.373815414211437
682,175,145,"[([580.0, 72.0], [906.0, 802.0]), ([58.0, 70.0], [393.0, 807.0])]",0.39725530542452775
683,125,145,"[([107.0, 73.0], [395.0, 808.0]), ([618.0, 72.0], [910.0, 808.0])]",0.1961701023108631
684,89,59,"[([643.0, 269.0], [829.0, 578.0]), ([367.0, 115.0], [444.0, 323.0]), ([294.0, 308.0], [487.0, 597.0]), ([247.0, 199.0], [389.0, 495.0])]",0.6352678572638568
685,51,59,"[([249.0, 218.0], [374.0, 425.0]), ([309.0, 285.0], [518.0, 592.0]), ([314.0, 111.0], [479.0, 348.0]), ([512.0, 205.0], [634.0, 401.0]), ([598.0, 177.0], [678.0, 367.0]), ([785.0, 192.0], [876.0, 317.0]), ([744.0, 218.0], [865.0, 404.0]), ([580.0, 261.0], [828.0, 582.0])]",0.6146827625184413
686,175,59,"[([434.0, 187.0], [474.0, 302.0]), ([477.0, 193.0], [523.0, 325.0]), ([572.0, 152.0], [677.0, 285.0]), ([702.0, 196.0], [721.0, 249.0]), ([292.0, 197.0], [323.0, 248.0]), ([237.0, 193.0], [262.0, 255.0]), ([252.0, 157.0], [287.0, 224.0]), ([298.0, 123.0], [459.0, 378.0]), ([254.0, 221.0], [380.0, 517.0]), ([306.0, 306.0], [518.0, 582.0]), ([784.0, 194.0], [864.0, 327.0]), ([590.0, 264.0], [827.0, 585.0])]",0.39725530542452775
687,14,59,"[([633.0, 251.0], [812.0, 558.0]), ([264.0, 219.0], [379.0, 449.0]), ([309.0, 129.0], [473.0, 419.0])]",0.5478849478369842
688,146,59,"[([250.0, 226.0], [387.0, 502.0]), ([594.0, 257.0], [831.0, 540.0]), ([300.0, 120.0], [462.0, 327.0]), ([471.0, 188.0], [526.0, 291.0]), ([791.0, 191.0], [861.0, 330.0])]",0.6345914449402584
689,22,59,"[([573.0, 269.0], [837.0, 582.0]), ([243.0, 228.0], [425.0, 525.0]), ([297.0, 112.0], [478.0, 464.0])]",0.5404859575058824
690,193,59,"[([260.0, 223.0], [393.0, 534.0]), ([298.0, 126.0], [463.0, 361.0]), ([592.0, 262.0], [827.0, 584.0]), ([597.0, 211.0], [696.0, 385.0]), ([578.0, 155.0], [649.0, 258.0]), ([476.0, 196.0], [524.0, 321.0])]",0.4891951796974725
691,33,59,"[([310.0, 308.0], [557.0, 573.0]), ([254.0, 224.0], [418.0, 488.0]), ([303.0, 130.0], [458.0, 331.0]), ([444.0, 188.0], [469.0, 244.0]), ([477.0, 196.0], [518.0, 284.0]), ([578.0, 153.0], [656.0, 270.0]), ([606.0, 207.0], [685.0, 360.0]), ([588.0, 260.0], [830.0, 582.0]), ([791.0, 192.0], [857.0, 309.0]), ([772.0, 225.0], [856.0, 415.0]), ([252.0, 156.0], [290.0, 212.0])]",0.539114963554474
692,163,59,"[([588.0, 267.0], [820.0, 589.0]), ([293.0, 118.0], [479.0, 413.0]), ([250.0, 215.0], [408.0, 540.0])]",0.5637417298245893
693,193,64,"[([92.0, 340.0], [281.0, 771.0]), ([816.0, 381.0], [978.0, 771.0]), ([434.0, 444.0], [481.0, 536.0])]",0.4891951796974725
694,188,64,"[([107.0, 322.0], [292.0, 755.0]), ([840.0, 381.0], [990.0, 769.0])]",0.4365215603771364
695,128,64,"[([816.0, 379.0], [981.0, 771.0]), ([86.0, 339.0], [279.0, 771.0]), ([252.0, 425.0], [315.0, 637.0]), ([795.0, 474.0], [823.0, 542.0]), ([439.0, 442.0], [486.0, 552.0])]",0.373815414211437
696,89,64,"[([111.0, 332.0], [296.0, 747.0]), ([819.0, 374.0], [975.0, 753.0])]",0.6352678572638568
697,14,64,"[([108.0, 318.0], [316.0, 767.0]), ([812.0, 343.0], [989.0, 759.0])]",0.5478849478369842
698,136,64,"[([828.0, 387.0], [980.0, 769.0]), ([98.0, 335.0], [280.0, 769.0]), ([259.0, 425.0], [316.0, 633.0]), ([432.0, 446.0], [482.0, 548.0])]",0.4887157543878963
699,110,64,"[([109.0, 336.0], [275.0, 762.0]), ([264.0, 420.0], [312.0, 639.0]), ([812.0, 383.0], [985.0, 766.0])]",0.45883779766069327
700,163,64,"[([88.0, 330.0], [299.0, 771.0]), ([824.0, 378.0], [982.0, 767.0])]",0.5637417298245893
701,22,64,"[([87.0, 321.0], [310.0, 771.0]), ([837.0, 366.0], [995.0, 771.0])]",0.5404859575058824
702,188,75,"[([72.0, 694.0], [114.0, 891.0]), ([34.0, 719.0], [72.0, 878.0]), ([197.0, 701.0], [228.0, 853.0]), ([223.0, 670.0], [275.0, 873.0]), ([292.0, 694.0], [325.0, 820.0])]",0.4365215603771364
703,14,75,"[([229.0, 684.0], [284.0, 882.0]), ([199.0, 707.0], [245.0, 862.0]), ([300.0, 702.0], [365.0, 879.0]), ([69.0, 710.0], [145.0, 896.0]), ([28.0, 702.0], [82.0, 891.0])]",0.5478849478369842
704,136,75,"[([257.0, 707.0], [292.0, 854.0]), ([294.0, 713.0], [334.0, 867.0]), ([191.0, 714.0], [242.0, 853.0]), ([78.0, 696.0], [128.0, 862.0]), ([63.0, 711.0], [125.0, 892.0]), ([58.0, 698.0], [90.0, 871.0])]",0.4887157543878963
705,76,75,"[([189.0, 710.0], [232.0, 852.0]), ([222.0, 688.0], [271.0, 877.0]), ([264.0, 707.0], [291.0, 851.0]), ([291.0, 709.0], [333.0, 875.0]), ([95.0, 696.0], [122.0, 864.0]), ([63.0, 699.0], [90.0, 885.0]), ([65.0, 698.0], [126.0, 893.0]), ([31.0, 716.0], [67.0, 887.0])]",0.5790110389626852
706,193,75,"[([192.0, 708.0], [235.0, 853.0]), ([228.0, 684.0], [273.0, 876.0]), ([258.0, 708.0], [297.0, 851.0]), ([61.0, 708.0], [128.0, 904.0]), ([90.0, 696.0], [129.0, 864.0])]",0.4891951796974725
707,22,75,"[([59.0, 688.0], [113.0, 890.0]), ([207.0, 679.0], [270.0, 876.0])]",0.5404859575058824
708,51,75,"[([59.0, 688.0], [114.0, 897.0]), ([126.0, 688.0], [172.0, 841.0]), ([212.0, 669.0], [283.0, 894.0])]",0.6146827625184413
709,166,75,"[([218.0, 684.0], [278.0, 862.0]), ([187.0, 709.0], [233.0, 856.0]), ([83.0, 695.0], [124.0, 854.0]), ([73.0, 700.0], [112.0, 896.0])]",0.4537553092633307
710,33,75,"[([66.0, 708.0], [126.0, 866.0]), ([92.0, 691.0], [123.0, 860.0]), ([189.0, 709.0], [239.0, 856.0]), ([230.0, 681.0], [276.0, 866.0]), ([265.0, 705.0], [293.0, 866.0]), ([296.0, 713.0], [342.0, 863.0])]",0.539114963554474
711,193,147,"[([181.0, 185.0], [345.0, 579.0]), ([753.0, 152.0], [1017.0, 680.0]), ([311.0, 157.0], [582.0, 680.0]), ([604.0, 239.0], [678.0, 486.0]), ([702.0, 250.0], [794.0, 502.0]), ([678.0, 242.0], [735.0, 471.0]), ([533.0, 241.0], [612.0, 463.0])]",0.4891951796974725
712,136,147,"[([183.0, 194.0], [348.0, 579.0]), ([285.0, 204.0], [380.0, 528.0]), ([389.0, 219.0], [495.0, 510.0]), ([459.0, 208.0], [531.0, 481.0]), ([532.0, 240.0], [615.0, 468.0]), ([584.0, 248.0], [685.0, 485.0]), ([662.0, 240.0], [748.0, 474.0]), ([684.0, 246.0], [804.0, 498.0]), ([740.0, 156.0], [1018.0, 680.0]), ([948.0, 193.0], [1023.0, 669.0]), ([807.0, 231.0], [888.0, 338.0])]",0.4887157543878963
713,22,147,"[([749.0, 139.0], [1024.0, 680.0]), ([302.0, 168.0], [598.0, 680.0]), ([177.0, 185.0], [360.0, 596.0])]",0.5404859575058824
714,89,147,"[([793.0, 164.0], [1024.0, 680.0]), ([288.0, 173.0], [517.0, 680.0]), ([204.0, 166.0], [288.0, 544.0]), ([615.0, 222.0], [667.0, 463.0]), ([552.0, 220.0], [599.0, 483.0]), ([683.0, 210.0], [737.0, 515.0]), ([714.0, 199.0], [782.0, 447.0])]",0.6352678572638568
715,99,147,"[([182.0, 194.0], [349.0, 580.0]), ([459.0, 209.0], [523.0, 474.0]), ([534.0, 238.0], [612.0, 459.0]), ([603.0, 251.0], [678.0, 490.0]), ([760.0, 152.0], [1024.0, 680.0]), ([678.0, 243.0], [742.0, 475.0]), ([308.0, 170.0], [572.0, 678.0])]",0.4539437922462601
716,1,147,"[([295.0, 162.0], [597.0, 680.0]), ([171.0, 185.0], [370.0, 580.0]), ([763.0, 141.0], [1023.0, 680.0])]",0.49741606378483316
717,14,147,"[([761.0, 136.0], [1018.0, 678.0]), ([283.0, 130.0], [569.0, 663.0]), ([182.0, 161.0], [330.0, 622.0]), ([620.0, 229.0], [698.0, 513.0]), ([552.0, 227.0], [601.0, 501.0]), ([470.0, 201.0], [552.0, 528.0]), ([679.0, 222.0], [725.0, 555.0])]",0.5478849478369842
718,33,147,"[([186.0, 191.0], [349.0, 580.0]), ([293.0, 210.0], [372.0, 538.0]), ([307.0, 161.0], [579.0, 680.0]), ([423.0, 215.0], [499.0, 506.0]), ([459.0, 212.0], [529.0, 482.0]), ([533.0, 237.0], [614.0, 463.0]), ([601.0, 231.0], [653.0, 444.0]), ([608.0, 245.0], [680.0, 492.0]), ([666.0, 244.0], [756.0, 477.0]), ([716.0, 227.0], [748.0, 286.0]), ([695.0, 248.0], [790.0, 506.0]), ([803.0, 224.0], [855.0, 283.0]), ([839.0, 231.0], [873.0, 286.0]), ([938.0, 202.0], [964.0, 272.0]), ([962.0, 199.0], [1024.0, 679.0]), ([764.0, 149.0], [1024.0, 679.0])]",0.539114963554474
719,101,147,"[([300.0, 161.0], [607.0, 680.0]), ([181.0, 187.0], [350.0, 584.0]), ([601.0, 219.0], [685.0, 496.0]), ([683.0, 242.0], [786.0, 501.0]), ([759.0, 144.0], [1024.0, 680.0])]",0.38833569471544316
720,187,96,"[([479.0, 123.0], [767.0, 1019.0])]",0.3143478509799462
721,96,96,"[([475.0, 112.0], [768.0, 1013.0]), ([373.0, 185.0], [499.0, 540.0])]",0.44891414691735654
722,166,96,"[([473.0, 117.0], [760.0, 1002.0])]",0.4537553092633307
723,116,96,"[([324.0, 188.0], [494.0, 508.0]), ([474.0, 117.0], [768.0, 1023.0])]",0.44455648873178466
724,139,96,"[([486.0, 113.0], [761.0, 1020.0])]",0.3556270221915751
725,51,96,"[([53.0, 22.0], [614.0, 1024.0]), ([488.0, 79.0], [736.0, 986.0])]",0.6146827625184413
726,129,96,"[([475.0, 109.0], [766.0, 1022.0]), ([340.0, 185.0], [529.0, 510.0])]",0.4736599614080279
727,123,96,"[([465.0, 102.0], [768.0, 1024.0])]",0.35775340551557894
728,14,96,"[([427.0, 105.0], [744.0, 1022.0])]",0.5478849478369842
729,14,137,"[([833.0, 261.0], [950.0, 651.0]), ([789.0, 238.0], [892.0, 630.0]), ([574.0, 289.0], [694.0, 652.0]), ([476.0, 266.0], [628.0, 682.0]), ([331.0, 286.0], [469.0, 630.0]), ([225.0, 300.0], [392.0, 681.0]), ([181.0, 291.0], [304.0, 644.0])]",0.5478849478369842
730,76,137,"[([777.0, 245.0], [860.0, 573.0]), ([821.0, 269.0], [952.0, 645.0]), ([574.0, 281.0], [657.0, 621.0]), ([410.0, 278.0], [502.0, 657.0]), ([482.0, 254.0], [601.0, 666.0]), ([327.0, 299.0], [428.0, 621.0]), ([222.0, 296.0], [359.0, 681.0]), ([178.0, 311.0], [246.0, 546.0]), ([167.0, 262.0], [205.0, 547.0]), ([249.0, 264.0], [276.0, 294.0]), ([522.0, 234.0], [577.0, 310.0])]",0.5790110389626852
731,22,137,"[([801.0, 261.0], [966.0, 652.0]), ([215.0, 284.0], [359.0, 683.0]), ([450.0, 258.0], [638.0, 683.0])]",0.5404859575058824
