,uid,sentence,sentenceId,parse
1,5,`` At three o'clock if it will be of convenience to you at that time '' .,89,"(S1
  (S
    (`` ``)
    (NP
      (NP (IN At) (CD three) (RB o'clock))
      (PP (IN if) (NP (PRP it))))
    (VP
      (MD will)
      (VP
        (VB be)
        (PP
          (IN of)
          (NP (NP (NN convenience)) (PP (TO to) (NP (PRP you)))))
        (PP (PP (IN at) (NP (DT that) (NN time))) ('' ''))))
    (. .)))"
2,5,"The defendant , William L. Stickney 3 , 23 , of 3211 Park pl. , Evanston , who pleaded guilty to reckless driving , also was ordered by Judge James Corcoran to attend the Evanston traffic school each Tuesday night for one month .",59,"(S1
  (S
    (NP
      (NP
        (NP (DT The) (NN defendant))
        (, ,)
        (NP
          (NNP William)
          (NNP L.)
          (NNP Stickney)
          (CD 3)
          (, ,)
          (CD 23))
        (, ,)
        (PP (IN of) (NP (CD 3211) (NNP Park) (NNS pl.))))
      (, ,)
      (NP
        (NP (NNP Evanston))
        (, ,)
        (SBAR
          (WHNP (WP who))
          (S
            (VP
              (VBD pleaded)
              (ADJP
                (JJ guilty)
                (PP (TO to) (NP (JJ reckless) (NN driving))))))))
      (, ,))
    (ADVP (RB also))
    (VP
      (VBD was)
      (VP
        (VBN ordered)
        (PP (IN by) (NP (NNP Judge) (NNP James) (NNP Corcoran)))
        (S
          (VP
            (TO to)
            (VP
              (VB attend)
              (NP (DT the) (NNP Evanston) (NN traffic) (NN school))
              (NP (DT each) (NNP Tuesday) (NN night))
              (PP (IN for) (NP (CD one) (NN month))))))))
    (. .)))"
3,5,"My lovely caller -- Joyce Holland was her name -- had previously done three filmed commercials for zing , and this evening , the fourth , a super production , had been filmed at the home of Louis Thor .",5,"(S1
  (S
    (S
      (NP (PRP$ My) (JJ lovely) (NN caller))
      (PRN
        (: --)
        (S
          (NP (NNP Joyce) (NNP Holland))
          (VP (VBD was) (NP (PRP$ her) (NN name))))
        (: --))
      (VP
        (VBD had)
        (ADVP (RB previously))
        (VP
          (VBN done)
          (NP (CD three) (VBN filmed) (NNS commercials))
          (PP (IN for) (S (VP (VBG zing)))))))
    (, ,)
    (CC and)
    (S
      (NP
        (NP
          (NP (DT this) (NN evening))
          (, ,)
          (NP (DT the) (JJ fourth)))
        (, ,)
        (NP (DT a) (JJ super) (NN production))
        (, ,))
      (VP
        (VBD had)
        (VP
          (VBN been)
          (VP
            (VBN filmed)
            (PP
              (IN at)
              (NP
                (NP (DT the) (NN home))
                (PP (IN of) (NP (NNP Louis) (NNP Thor)))))))))
    (. .)))"
4,5,"It is a war of attrition , of single actions , of an exchange of losses .",67,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ is)
      (NP
        (NP (DT a) (NN war))
        (PP
          (IN of)
          (NP
            (NP
              (NP (NN attrition))
              (, ,)
              (PP (IN of) (NP (JJ single) (NNS actions)))
              (, ,))
            (PP (IN of) (NP (DT an) (NN exchange)))
            (PP (IN of) (NP (NNS losses)))))))
    (. .)))"
5,5,In the eyepiece a Wratten 2 B filter was used to filter off residual ultra-violet light .,26,"(S1
  (S
    (PP
      (IN In)
      (NP
        (NP (DT the) (NN eyepiece))
        (NP (DT a) (NNP Wratten) (CD 2) (NNP B))))
    (NP (NN filter))
    (VP
      (VBD was)
      (VP
        (VBN used)
        (S
          (VP
            (TO to)
            (VP
              (VB filter)
              (PRT (RP off))
              (NP (JJ residual) (JJ ultra-violet) (NN light)))))))
    (. .)))"
6,5,"Soap , neutral chip -- fed. Spec. 566 or Aj .",64,"(S1
  (NP
    (NP (ADJP (NNP Soap) (, ,) (JJ neutral)) (NN chip))
    (: --)
    (S
      (VP (VBG fed.) (NP (NNP Spec.) (CD 566) (CC or) (NP (NNP Aj)))))
    (. .)))"
7,5,"The president has little influence in day-by-day curricular changes , but if he looks ahead two , three , or five years to anticipate issues and throw out challenging ideas , he can open the way for innovation , and he can also have a great deal to say as to what path it will take .",35,"(S1
  (S
    (NP (DT The) (NN president))
    (VP
      (VBZ has)
      (NP
        (NP (JJ little) (NN influence))
        (PP
          (IN in)
          (NP (JJ day-by-day) (NN curricular) (NNS changes)))))
    (, ,)
    (CC but)
    (S
      (SBAR
        (IN if)
        (S
          (NP (PRP he))
          (VP
            (VBZ looks)
            (ADVP
              (RB ahead)
              (NP
                (CD two)
                (, ,)
                (CD three)
                (, ,)
                (CC or)
                (CD five)
                (NNS years)))
            (S
              (VP
                (TO to)
                (VP
                  (VP (VB anticipate) (NP (NNS issues)))
                  (CC and)
                  (VP
                    (VB throw)
                    (PRT (RP out))
                    (NP (VBG challenging) (NNS ideas)))))))))
      (, ,)
      (S
        (NP (PRP he))
        (VP
          (MD can)
          (VP
            (VB open)
            (NP (DT the) (NN way))
            (PP (IN for) (NP (NN innovation))))))
      (, ,)
      (CC and)
      (S
        (NP (PRP he))
        (VP
          (MD can)
          (ADVP (RB also))
          (VP
            (VB have)
            (NP (DT a) (JJ great) (NN deal))
            (S
              (VP
                (TO to)
                (VP
                  (VB say)
                  (PP
                    (IN as)
                    (PP
                      (TO to)
                      (SBAR
                        (WHNP (WP what) (NN path))
                        (S
                          (NP (PRP it))
                          (VP (MD will) (VP (VB take))))))))))))))
    (. .)))"
8,5,It consists of two blocks with flat surfaces held apart by shims .,73,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ consists)
      (PP
        (IN of)
        (NP
          (NP (CD two) (NNS blocks))
          (PP
            (IN with)
            (NP
              (NP (JJ flat) (NNS surfaces))
              (VP
                (VBD held)
                (PRT (RP apart))
                (PP (IN by) (NP (NNS shims)))))))))
    (. .)))"
9,5,"Walnut , wormy chestnut , pecan , three varieties of burl , hand-woven Philippine cane , ceramic tiles , marble are used to emphasize the feeling of texture and of permanence , the furniture to fit into rooms with tiled floors , brick or paneled walls , windows that bring in the outdoors .",17,"(S1
  (S
    (ADVP (NNP Walnut))
    (, ,)
    (NP
      (NP
        (JJ wormy)
        (NN chestnut)
        (, ,)
        (NN pecan)
        (, ,)
        (CD three)
        (NNS varieties))
      (PP
        (IN of)
        (NP
          (NP (NN burl))
          (, ,)
          (NP (JJ hand-woven) (NNP Philippine) (NNP cane))
          (, ,)
          (NP (JJ ceramic) (NNS tiles))
          (, ,)
          (NP (NN marble)))))
    (VP
      (VBP are)
      (VP
        (VBN used)
        (S
          (VP
            (TO to)
            (VP
              (VB emphasize)
              (NP
                (NP (DT the) (NN feeling))
                (PP
                  (PP (IN of) (NP (NN texture)))
                  (CC and)
                  (PP
                    (IN of)
                    (NP
                      (NP (NN permanence))
                      (, ,)
                      (NP
                        (DT the)
                        (NN furniture)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB fit)
                              (PP
                                (IN into)
                                (NP
                                  (NP (NNS rooms))
                                  (PP
                                    (IN with)
                                    (NP (JJ tiled) (NNS floors)))))))))
                      (, ,)
                      (NP
                        (UCP (NN brick) (CC or) (JJ paneled))
                        (NNS walls))
                      (, ,)
                      (NP
                        (NP (NNS windows))
                        (SBAR
                          (WHNP (WDT that))
                          (S
                            (VP
                              (VBP bring)
                              (PP
                                (IN in)
                                (NP (DT the) (NNS outdoors))))))))))))))))
    (. .)))"
10,5,"He was no longer able to relax in the presence of his parents and found it difficult to keep up a conversation with his mother or father , no matter the subject .",75,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBD was)
      (ADVP (RB no) (RB longer))
      (ADJP
        (JJ able)
        (S
          (VP
            (TO to)
            (VP
              (VP
                (VB relax)
                (PRT (RP in))
                (NP
                  (NP (DT the) (NN presence))
                  (PP (IN of) (NP (PRP$ his) (NNS parents)))))
              (CC and)
              (VP
                (VBD found)
                (S
                  (NP (PRP it))
                  (ADJP
                    (JJ difficult)
                    (SBAR
                      (S
                        (VP
                          (TO to)
                          (VP
                            (VB keep)
                            (PRT (RP up))
                            (NP (DT a) (NN conversation))
                            (PP
                              (IN with)
                              (NP
                                (PRP$ his)
                                (NN mother)
                                (CC or)
                                (NN father)))
                            (, ,)
                            (S
                              (NP (DT no) (NN matter))
                              (NP (DT the) (NN subject)))))))))))))))
    (. .)))"
11,5,Such measures are essential to its job of presenting business and Government with the facts required to meet the objective of expanding business and improving the operation of the economy .,10,"(S1
  (S
    (NP (JJ Such) (NNS measures))
    (VP
      (VBP are)
      (ADJP
        (JJ essential)
        (PP
          (TO to)
          (NP
            (NP (PRP$ its) (NN job))
            (PP
              (IN of)
              (S
                (VP
                  (VBG presenting)
                  (NP (NN business) (CC and) (NN Government))
                  (PP
                    (IN with)
                    (NP
                      (NP (DT the) (NNS facts))
                      (VP
                        (VBN required)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB meet)
                              (NP (DT the) (NN objective))))))))
                  (PP
                    (IN of)
                    (S
                      (VP
                        (VP (VBG expanding) (NP (NN business)))
                        (CC and)
                        (VP
                          (VBG improving)
                          (NP
                            (NP (DT the) (NN operation))
                            (PP (IN of) (NP (DT the) (NN economy)))))))))))))))
    (. .)))"
